name,name_en,place,lat,lon
ငှက်ကျ,Hnget Kya,village,16.4581,95.1479
ကျုံခရာ,Kyon Kha Yar,village,16.5298,95.266
ကွင်းချောင်း,Kwin Chaung,village,16.5655,95.1398
အရှေ့စု,Ah Shey Su,village,16.6381,95.2073
ပေါက်တိန်းကြီး,Pauk Tein Gyi,village,16.8068,95.2884
ငုတောချောင်း,Ngu Taw Chaung,village,16.4131,95.0623
ဓနုံးချောင်း,Da None Chaung,village,16.5938,95.1777
ဦးနီစု,U Ni Su,village,16.6445,95.1982
ဖိုးသာခွေး,Hpoe Thar Khway,village,16.5132,95.1248
ဇီးဖြူချောင်း,Zee Hpyu Chaung,village,16.5739,95.1727
ကွမ်းသီးချောင်းကြီးဝ,Kun Thee Chaung Gyi Wa,village,16.3923,95.1358
ပေါင်တို,Paung Toe,village,16.3711,95.094
ဝါးချောင်း,War Chaung,village,16.5144,95.184
ကျွဲပြို,Kywe Pyo,village,16.6823,95.1818
ငှက်ပျောစု,Hnget Pyaw Su,village,16.6608,95.209
ဘုရင်ဂျီစု,Ba Yin Gyi Su,village,16.5907,95.3971
ဒရင်းရွာမ,Da Yin Ywar Ma,village,16.6486,95.1659
ပဒတ်လယ်နီ,Pa Dat Lel Ni,village,16.4557,95.0818
ရွှေတောင်တွင်း,Shwe Taung Twin,village,16.3951,95.1738
သော်ကချောင်းဝ,Thaw Ka Chaung Wa,village,16.6127,95.149
မိုးမခကုန်း,Moe Ma Kha Kone,village,16.7438,95.1991
သာယာကုန်းစု,Thar Yar Kone Su,village,16.7353,95.1939
ထီးပနန်းကုန်းစု,Htee Pa Nan Kone Su,village,16.6005,95.136
အေးချောင်း,Aye Chaung,village,16.4682,95.1768
အရှေ့ကုန်းစု,Ah Shey Kone Su,village,16.69,95.155
ကျောင်းစုကုန်း,Kyaung Su Kone,village,16.6963,95.2301
စော်ကဲ,Saw Ke,village,16.3801,95.0912
ညောင်ပင်ဆိပ်,Nyaung Pin Seik,village,16.6526,95.3114
ရွှေမိတ်ဝ,Shwe Meik Wa,village,16.4315,95.1412
ကဝဲကျွဲတလင်း,Ka Wea Kywe Ta Lin,village,16.5562,95.244
အစုကြီးရွာမ,Ah Su Gyi Ywar Ma,village,16.6643,95.177
ရေတွင်းကုန်း,Yae Twin Kone,village,16.6903,95.16
ညီနောင်,Nyi Naung,village,16.8102,95.2436
စာဖြူစု,Sar Hpyu Su,village,16.3907,95.05
ပဒေသကုန်း,Pa Day Tha Kone,village,16.3561,95.1157
သစ်ဖြူချောင်း,Thit Hpyu Chaung,village,16.3239,95.0943
သပြုချောင်း,Tha Pyu Chaung,village,16.5833,95.1834
ရွာသစ်,Ywar Thit,village,16.6622,95.1743
ညောင်ပင်စု,Nyaung Pin Su,village,16.7015,95.2886
တံခွန်တိုင်,Ta Khun Taing,village,16.5951,95.214
မရင်သွေး,Ma Yin Thway,village,16.616,95.1504
ကကလူ,Ka Ka Lu,village,16.4205,95.0948
ဦးပိတ္ထုတ်ရွာမ,U Peik Htoke Ywar Ma,village,16.5457,95.2336
ကျွဲဒလင်း,Kywe Da Lin,village,16.7261,95.2122
ရွာသစ်ကုန်း,Ywar Thit Kone,village,16.5425,95.1748
ဂွေးချောင်း,Gway Chaung,village,16.5667,95.2624
ကွင်းချောင်းဖျား,Kwin Chaung Hpyar,village,16.5683,95.141
ငှက်ပျောစု,Hnget Pyaw Su,village,16.6586,95.2076
ပေါက်တိန်းကလေး,Pauk Tein Ka Lay,village,16.7993,95.287
ပန်းကူး,Pan Ku,village,16.4249,95.0859
ကျုံစိန်,Kyon Sein,village,16.5917,95.1718
ချောင်းတွင်းပိုင်း,Chaung Twin Paing,village,16.6341,95.2072
ကနစိုချောင်း,Ka Na So Chaung,village,16.52,95.1184
အထက်သက္ကယ်,Ah Htet Thet Kei,village,16.6244,95.1317
ကွမ်းသီးချောင်းကြီးဝ,Kun Thee Chaung Gyi Wa,village,16.4007,95.1363
ကွမ်းသီးချောင်းလေး,Kun Thee Chaung Lay,village,16.391,95.1452
ဒိုင်းချောင်း,Daing Chaung,village,16.5428,95.1952
ဓနုံးချောင်း,Da None Chaung,village,16.668,95.165
မဲဇလီချောင်း,Me Za Li Chaung,village,16.6844,95.1788
ကြာအိုင်,Kyar Aing,village,16.6468,95.2264
ထန်းလေးပင်,Htan Lay Pin,village,16.6023,95.4091
ကျုံထလာ,Kyon Hta Lar,village,16.6543,95.1616
ပိန်းနဲကုန်း,Pein Hne Kone,village,16.4664,95.0949
အလယ်စု,Ah Lel Su,village,16.6884,95.2253
သော်ကကုန်းစု,Thaw Ka Kone Su,village,16.6085,95.1635
ကျုံပေါက်,Kyon Pauk,village,16.6758,95.366
ဇုက္ကနိအရှေ့စု,Zoke Ka Ni Ah Shey Su,village,16.6256,95.164
သက္ကယ်,Thet Kei,village,16.731,95.1905
စစ်ဖတ်ချောင်း,Sit Hpat Chaung,village,16.5923,95.1278
ကဲကလေး,Ke Ka Lay,village,16.4758,95.1752
အောက်ဥယျာဉ်စု,Auk U Yin Su,village,16.6965,95.1554
မရမ်းချောင်း,Ma Yan Chaung,village,16.6839,95.211
ရွှေပေး,Shwe Pay,village,16.3587,95.0703
မြင်းကကုန်း,Myin Ka Kone,village,16.3634,95.0896
သစ်ချိုင့်,Thit Chaint,village,16.4455,95.1647
ကဝဲကျောင်းစု,Ka Wea Kyaung Su,village,16.5984,95.2244
ဗမော် (အလယ်စု),Ba Maw (Ah Lel Su),village,16.6597,95.1847
ခြောက်အိမ်တန်း,Chauk Ein Tan,village,16.4207,95.137
ဝါးတောစု,War Taw Su,village,16.8132,95.231
ရွှေကုန်း,Shwe Kone,village,16.3932,95.0621
ဆပ်သေချောင်း,Sat Thay Chaung,village,16.3509,95.0911
ဘုရားချောင်း,Hpa Yar Chaung,village,16.4474,95.052
ရေကျော်,Yae Kyaw,village,16.5813,95.2022
ဘဲချောင်း,Be Chaung,village,16.509,95.1601
ကျုံပေါက်,Kyon Pauk,village,16.5629,95.1639
ကျုံကပြင် (အနောက်စု),Kyon Ka Pyin (Ah Nauk Su),village,16.7592,95.2257
တရုပ်စု,Ta Yoke Su,village,16.4836,95.0911
ပန်းကူး,Pan Ku,village,16.4284,95.0967
ကျုံကပြင်ဝ,Kyon Ka Pyin Wa,village,16.7505,95.2317
တံခွန်တိုင်,Ta Khun Taing,village,16.7221,95.2086
ဂရမ်း,Ga Yan,village,16.5936,95.3221
ကျီးနီစု,Kyee Ni Su,village,16.5805,95.25
ထောက်ရှာကုန်း,Htauk Shar Kone,village,16.5356,95.0929
ကုန်းကုလားစု,Kone Ku Lar Su,village,16.6379,95.2223
စုလဲထော်,Su Le Htaw,village,16.8269,95.2592
ကျုံစိန်အဖျားစု,Kyon Sein Ah Hpyar Su,village,16.6616,95.2317
လေးအိမ်တန်း,Lay Ein Tan,village,16.6248,95.2163
ကျီးချောင်း,Kyee Chaung,village,16.527,95.1123
ခြောက်အိမ်တန်း,Chauk Ein Tan,village,16.6502,95.1473
ကျုံလတာဝ,Kyon La Tar Wa,village,16.4042,95.13
အောင်ဒိုး,Aung Doe,village,16.3974,95.1635
ခနောင်,Kha Naung,village,16.5305,95.2229
မဲဇလီချောင်း,Me Za Li Chaung,village,16.6762,95.1658
ပိတောက်ကုန်း,Pi Tauk Kone,village,16.6796,95.1954
မိုးကောင်း,Moe Kaung,village,16.3,95.0758
သကြားဟင်းအိုး,Tha Kyar Hin Oe,village,16.5785,95.3683
ပဒေါက်ကုန်း,Pa Dauk Kone,village,16.6596,95.1632
ဆင်နင်းချောင်,Sin Nin Chaung,village,16.4534,95.089
ဂျောင်,Gyaung,village,16.6775,95.1972
ဖက်တန်း,Hpet Tan,village,16.6855,95.4148
မြဂိုးကြီး,Mya Goe Gyi,village,16.6461,95.3672
ဇုက္ကနိရွာမ,Zoke Ka Ni Ywar Ma,village,16.6286,95.1624
ဥယျာဉ်စု,U Yin Su,village,16.7416,95.2034
ထိတန်,Hti Tan,village,16.6334,95.3201
ဒရင်း (ချောင်းဝ),Da Yin (Chaung Wa),village,16.6336,95.1732
ကုက္ကိုစု,Koke Ko Su,village,16.6884,95.1642
ကစကဲအဝ,Ah Sa Ke Ah Wa,village,16.6485,95.2372
သံပုရာချောင်း,Than Pu Yar Chaung,village,16.3833,95.074
မြစ်ကလေး,Myit Ka Lay,village,16.5267,95.3258
ဝဲဒေါင့်,Wea Daunt,village,16.4383,95.1524
ရေကျော်,Yae Kyaw,village,16.5838,95.2031
ဗမော် (အနောက်စု),Ba Maw (Ah Nauk Su),village,16.6587,95.1825
ကျွန်းပြသာဒ်,Kyun Pyat That,village,16.4287,95.1316
သပြုကုန်း,Tha Pyu Kone,village,16.6654,95.2422
ချောင်းကြီး,Chaung Gyi,village,16.7258,95.3213
ဓနုံးချောင်း,Da None Chaung,village,16.4426,95.1811
မင်းဘောချောင်း,Min Baw Chaung,village,16.443,95.0631
အရှေ့စု,Ah Shey Su,village,16.7092,95.2035
ဘိုးဘေးအညာစု,Boe Bay Ah Nyar Su,village,16.5063,95.1831
လမ်းသမိုင်းရွာကြီး,Lan Tha Maing Ywar Gyi,village,16.5518,95.1643
ကျုံကပြင် (အရှေ့),Kyon Ka Pyin (East),village,16.7598,95.2259
ဝဲချောင်းဖျား,Wea Chaung Hpyar,village,16.4955,95.0939
သပြုကွင်း,Tha Pyu Kwin,village,16.4218,95.0654
ရွှေတောင်ကွင်း,Shwe Taung Kwin,village,16.6336,95.3112
ကမ်းပြို,Kan Pyo,village,16.7699,95.4512
ဂရမ်းချောင်းဖျား,Ga YanChaung Hpyar,village,16.5798,95.3416
ကျုံခရာတခြမ်း,Kyon Kha Yar Ta Chan,village,16.5454,95.2584
ကံသာကုန်း,Kan Thar Kone,village,16.5396,95.099
ကျောင်းစု,Kyaung Su,village,16.6383,95.202
ပေတော,Pay Taw,village,16.6761,95.3208
ကန့်လန့်စု,Kant Lant Su,village,16.6693,95.19
သပြု,Tha Pyu,village,16.6296,95.2007
ဂေါ်သူသောင်,Gaw Thu Thaung,village,16.5692,95.1137
လှဲဆိပ်,Hle Seik,village,16.6373,95.1424
ရေနက်ချောင်း,Yae Net Chaung,village,16.4066,95.1236
ကွမ်းသီးချောင်းဖျား,Kun Thee Chaung Hpyar,village,16.4068,95.1494
အုန်းပင်စု,Ohn Pin Su,village,16.538,95.2094
မဲဇလီရွာမ,Me Za Li Ywar Ma,village,16.6798,95.1568
ရေလိန်,Yae Lein,village,16.687,95.1795
ညောင်လမ်း,Nyaung Lan,village,16.3216,95.0692
ဂုံမင်းချောင်း,Gon Min Chaung,village,16.6224,95.1927
ဆင်ကူး,Sin Ku,village,16.6594,95.1602
မနန်းတုပ်,Ma Nan Toke,village,16.6882,95.296
ကွင်းစု,Kwin Su,village,16.6877,95.2097
ကျုံလမုလေးအိမ်တန်း,Kyon La Mu Lay Ein Tan,village,16.7082,95.3547
ကန်ကြီးဒေါင့်,Kan Gyi Daunt,village,16.6251,95.3557
မရေအေး,Ma Yae Aye,village,16.5726,95.3077
ညောင်ချောင်း,Nyaung Chaung,village,16.6215,95.3156
ဘုရားကြီးကုန်းစု,Hpa Yar Gyi Kone Su,village,16.6504,95.1851
ကျွန်းကုန်း,Kyun Kone,village,16.7018,95.1611
ကြာဖြူ,Kyar Hpyu,village,16.664,95.2331
အုံးပင်စု,Ohn Pin Su,village,16.4838,95.1364
ဆူးတွင်း,Su Twin,village,16.5383,95.3017
မှန်ကူ,Hman Ku,village,16.3299,95.0987
ကကတိုက်,Ka Ka Taik,village,16.7745,95.2943
ဗမော် (အရှေ့စု),Ba Maw (Ah Shey Su),village,16.6579,95.1854
ရွှေမိတ်,Shwe Meik,village,16.4291,95.1397
ဝဲဒေါင့်,Wea Daunt,village,16.6586,95.2298
ရွှေလောင်းရွာမ,Shwe Laung Ywar Ma,village,16.7558,95.3037
ဖာထိုက်,Hpar Htaik,village,16.4391,95.2015
မြို့ချောင်း,Myo Chaung,village,16.449,95.0449
ကျုံပတုပ်,Kyon Pa Toke,village,16.6986,95.2633
ပဒေါက်ကုန်း,Pa Dauk Kone,village,16.5451,95.1741
လမ်းသမိုင်ရွာလေး,Lan Tha Maing Ywar Lay,village,16.5489,95.1657
သလပ်ဖက်ကြီး,Tha Let Hpet Gyi,village,16.7697,95.2291
ချွန်းစု,Chun Su,village,16.5065,95.1849
လက်ပန်ကုန်း,Let Pan Kone,village,16.8144,95.2577
သောင်တန်း,Thaung Tan,village,16.6159,95.3062
ပုဇွန်ချောင်း,Pu Zun Chaung,village,16.7726,95.4282
သံဖြူစု,Than Hpyu Su,village,16.608,95.3435
ကွမ်းသီးချောင်း,Kun Thee Chaung,village,16.4935,95.1352
ကျုံလတာ,Kyon La Tar,village,16.5557,95.2561
လက်ပန်စု,Let Pan Su,village,16.5384,95.1138
ဝါးချောင်း,War Chaung,village,16.5117,95.187
ကြိမ်ပျော့,Kyein Pyawt,village,16.3578,95.0489
ကြာကွင်း,Kyar Kwin,village,16.6758,95.186
ရွာလေး,Ywar Lay,village,16.6215,95.1984
တာကြီးကုန်း,Tar Gyi Kone,village,16.5643,95.1163
သံဖြူစု,Than Hpyu Su,village,16.6445,95.1459
ကျုံပဒီ,Kyon Pa Di,village,16.789,95.2346
ညောင်ချောင်း,Nyaung Chaung,village,16.5424,95.0914
ပျဉ်းမကွင်း,Pyin Ma Kwin,village,16.5255,95.1977
ပေတော,Pay Taw,village,16.6831,95.3023
ရေလယ်ကျွန်း,Yae Lel Kyun,village,16.4006,95.0954
ပိတ္တာကြီး,Peik Tar Gyi,village,16.2793,95.0503
ထော်ကနွတ်,Htaw Ka Nut,village,16.6184,95.1815
ဇုက္ကနီချောင်းဖျား,Zoke Ka Ni Chaung Hpyar,village,16.6333,95.1578
ရွှေတောင်ကွင်းစစ်ကုန်း,Shwe Taung Kwin Sit Kone,village,16.6389,95.3101
ကြခတ်ကုန်း,Kya Khat Kone,village,16.6857,95.2226
ကျုံပြင်,Kyon Pyin,village,16.7177,95.363
မြဂိုးလေး,Mya Goe Lay,village,16.6323,95.359
ထီးပနန်းလေးအိမ်တန်း,Htee Pa Nan Lay Ein Tan,village,16.5743,95.1429
ရေမကျီးတန်း,Yae Ma Gyi Tan,village,16.5973,95.2923
ကောင်စု,Kaung Su,village,16.6447,95.1818
ညောင်ပင်ဆိပ် (အထက်စု),Nyaung Pin Seik (Ah Htet Su),village,16.6971,95.1701
ကျုံတုံး,Kyon Tone,village,16.6673,95.2347
စာဖြူစု,Sar Hpyu Su,village,16.4575,95.1272
ကျောင်းစု,Kyaung Su,village,16.5105,95.1485
ငါးပိချောင်း,Ngar Pi Chaung,village,16.3191,95.0869
တခွန်တိုင်,Ta Khun Taing,village,16.7834,95.2875
ကျွဲချောင်း,Kywe Chaung,village,16.4376,95.1172
အရှေ့စု,Ah Shey Su,village,16.5338,95.1875
ကြာကွင်းရွာမ,Kyar Kwin Ywar Ma,village,16.6359,95.3945
စစ်တန်း,Sit Tan,village,16.7324,95.3233
နန့်အဲလောင်,Nant Ae Laung,village,16.437,95.1901
ပေချောင်းကြီး,Pay Chaung Gyi,village,16.4324,95.0516
ကနစိုးကုန်း,Ka Na Soe Kone,village,16.542,95.1322
ဆယ်အိမ်တန်း,Se Ein Tan,village,16.5192,95.1809
ရေကျော်,Yae Kyaw,village,16.5446,95.1635
အဖျံကြီး,Ah Hpyan Gyi,village,16.8062,95.2146
လမုတန်း,La Mu Tan,village,16.5145,95.212
ကျွန်းကြား,Kyun Kyar,village,16.5144,95.0823
တူးချောင်း,Tu Chaung,village,16.6254,95.3108
ရေကျော်,Yae Kyaw,village,16.7873,95.4406
ဒုံးဖောင်,Done Hpaung,village,16.3744,95.0429
လက်ခုပ်,Let Khoke,village,16.5047,95.115
လမုတန်း,La Mu Tan,village,16.5645,95.2473
ညီနောင်,Nyi Naung,village,16.5227,95.106
တံတားကြီး,Ta Dar Gyi,village,16.4996,95.142
ပိတ္တာလေး,Peik Tar Lay,village,16.3764,95.0641
ဂုံမင်းချောင်း,Gon Min Chaung,village,16.6242,95.1933
ဒိုးဝိုင်းချောင်း,Doe Waing Chaung,village,16.3146,95.0644
အထက်သောင်တန်း,Ah Htet Thaung Tan,village,16.7408,95.4572
သဲကုန်း,Thea Kone,village,16.6566,95.1514
အဒွန်း,Ah Dun,village,16.6916,95.2631
ရှမ်းကုန်း,Shan Kone,village,16.5604,95.0987
ကုန်းကလေး,Kone Ka Lay,village,16.5021,95.0758
မရမ်းချောင်း,Ma Yan Chaung,village,16.4293,95.167
အနောက်ချောင်း,Ah Nauk Chaung,village,16.63,95.1618
